Account Number,Balance Date,Transaction Value,Balance
91885907,2023-02-08,-110.64,1065.53
91885907,2023-02-13,-114.36,951.17
91939298,2023-01-31,,61.59
91939298,2023-02-01,-121.69,-60.099999999999994
91939298,2023-02-02,-122.81,-182.91
91939298,2023-02-04,-110.99,-293.9
91939298,2023-02-07,86.83,-207.07
91939298,2023-02-12,-91.62,-298.69
91939298,2023-02-14,126.03,-172.66
91943555,2023-01-31,,438.21
91943555,2023-02-04,-119.74,318.46999999999997
91943555,2023-02-07,201.7,520.17
91943555,2023-02-13,-112.0,408.16999999999996
91944915,2023-01-31,,601.21
91944915,2023-02-01,100.12,701.33
91944915,2023-02-10,192.08,893.4100000000001
91944915,2023-02-12,-68.26,825.1500000000001
91957838,2023-01-31,,587.57
91957838,2023-02-03,80.26,667.83
91957838,2023-02-05,81.6,749.4300000000001
91957838,2023-02-05,-100.87,648.5600000000001
91957838,2023-02-05,-152.02,496.54
91957838,2023-02-10,-209.84,286.70000000000005
91957838,2023-02-11,169.33,456.03000000000003
91971494,2023-01-31,,74.37
91971494,2023-02-02,-787.6,-713.23
91971494,2023-02-06,1053.5,340.27
91971494,2023-02-09,-645.9,-305.63
91971494,2023-02-10,-168.19,-473.82
91972687,2023-01-31,,463.97
91972687,2023-02-07,93.03,557.0
91972687,2023-02-10,1128.4,1685.4
91972687,2023-02-14,-144.57,1540.8300000000002
92001688,2023-01-31,,339.08
92001688,2023-02-05,-100.23,238.84999999999997
92001688,2023-02-07,60.76,299.60999999999996
92001688,2023-02-08,203.33,502.94
92001688,2023-02-08,94.91,597.85
92001688,2023-02-08,-72.05,525.8
92001688,2023-02-11,62.36,588.16
92001688,2023-02-14,-207.36,380.79999999999995
92015508,2023-01-31,,457.52
92015508,2023-02-04,-76.06,381.46
92015508,2023-02-05,-52.36,329.09999999999997
92015508,2023-02-06,171.67,500.77
92015508,2023-02-07,-119.25,381.52
92015508,2023-02-10,-83.79,297.72999999999996
92015508,2023-02-11,-29.25,268.47999999999996
92015508,2023-02-14,-150.24,118.23999999999995
92037264,2023-01-31,,252.95
92037264,2023-02-03,1131.6,1384.55
92037264,2023-02-05,81.8,1466.35
92037264,2023-02-05,-109.6,1356.75
92037264,2023-02-09,7.4,1364.1499999999999
92037264,2023-02-09,-128.74,1235.4099999999999
92037264,2023-02-10,-56.59,1178.82
92037264,2023-02-11,126.5,1305.32
92037264,2023-02-12,-151.48,1153.84
92037264,2023-02-14,-73.4,1080.44
92037264,2023-02-14,-128.56,951.8799999999999
92052516,2023-01-31,,466.43
92052516,2023-02-02,1082.7,1549.13
92052516,2023-02-06,368.9,1918.0300000000002
92052516,2023-02-07,56.32,1974.3500000000001
92052516,2023-02-12,-27.9,1946.45
92052516,2023-02-14,-68.7,1877.75
92145159,2023-01-31,,61.65
92145159,2023-02-01,122.63,184.28
92145159,2023-02-01,105.61,289.89
92145159,2023-02-01,105.36,395.25
92145159,2023-02-06,-104.1,291.15
92145159,2023-02-07,-134.99,156.16
92145159,2023-02-10,136.31,292.47
92145159,2023-02-12,-2208.4,-1915.93
92145159,2023-02-13,1370.8,-545.1300000000001
92145159,2023-02-14,-615.6,-1160.73
92155262,2023-01-31,,501.67
92155262,2023-02-03,-95.71,405.96000000000004
92155262,2023-02-08,1051.3,1457.26
92155262,2023-02-09,1060.0,2517.26
92155262,2023-02-10,134.54,2651.8
92155262,2023-02-11,175.16,2826.96
92155262,2023-02-12,58.39,2885.35
92155262,2023-02-12,-39.42,2845.93
92195724,2023-01-31,,726.92
92195724,2023-02-01,98.75,825.67
92195724,2023-02-01,-124.27,701.4
92195724,2023-02-04,-1579.8,-878.4
92195724,2023-02-07,-78.1,-956.5
92195724,2023-02-08,-221.0,-1177.5
92212099,2023-01-31,,584.21
92212099,2023-02-09,-120.47,463.74
92212099,2023-02-12,68.21,531.95
92212099,2023-02-12,-7.59,524.36
92212099,2023-02-13,-59.45,464.91
92212099,2023-02-14,-122.94,341.97
92214557,2023-01-31,,258.42
92214557,2023-02-01,173.01,431.43
92214557,2023-02-02,-80.13,351.3
92214557,2023-02-04,158.56,509.86
92214557,2023-02-05,98.2,608.0600000000001
92214557,2023-02-07,1567.0,2175.06
92214557,2023-02-07,123.67,2298.73
92214557,2023-02-12,113.72,2412.45
92214557,2023-02-13,95.71,2508.16
92221411,2023-01-31,,849.46
92221411,2023-02-01,-122.46,727.0
92221411,2023-02-02,-23.22,703.7800000000001
92221411,2023-02-04,72.06,775.84
92221411,2023-02-06,96.4,872.24
92221411,2023-02-08,122.18,994.4200000000001
92221411,2023-02-08,-89.97,904.45
92221411,2023-02-12,-123.13,781.32
92221411,2023-02-14,-78.83,702.49
92232319,2023-01-31,,416.11
92232319,2023-02-02,165.3,581.4100000000001
92232319,2023-02-04,-126.98,454.43
92232319,2023-02-05,-212.21,242.22000000000003
92232319,2023-02-08,-114.69,127.53000000000003
92232319,2023-02-10,67.69,195.22000000000003
92232319,2023-02-11,96.88,292.1
92234913,2023-01-31,,613.18
92234913,2023-02-07,-142.6,470.5799999999999
92234913,2023-02-12,803.9,1274.48
92234913,2023-02-13,-40.95,1233.53
92287463,2023-01-31,,257.14
92287463,2023-02-01,-84.96,172.18
92287463,2023-02-03,-85.62,86.55999999999999
92287463,2023-02-06,110.26,196.82
92287463,2023-02-06,-109.51,87.30999999999999
92287463,2023-02-07,-102.22,-14.91000000000001
92287463,2023-02-09,111.55,96.63999999999999
92287463,2023-02-11,31.41,128.04999999999998
92287463,2023-02-12,79.05,207.09999999999997
92319358,2023-01-31,,116.51
92319358,2023-02-01,94.06,210.57
92319358,2023-02-05,700.4,910.97
92319358,2023-02-06,143.57,1054.54
92319358,2023-02-07,-96.55,957.9899999999999
92319358,2023-02-07,-135.69,822.3
92319358,2023-02-09,1877.3,2699.6
92319358,2023-02-09,-625.1,2074.5
92319358,2023-02-10,-47.75,2026.75
92319358,2023-02-10,-137.56,1889.1899999999998
92319358,2023-02-11,157.6,2046.79
92319358,2023-02-13,-126.66,1920.1299999999999
92338537,2023-01-31,,316.24
92338537,2023-02-01,-75.36,240.88
92338537,2023-02-05,170.82,411.7
92338537,2023-02-05,-403.6,8.099999999999966
92338537,2023-02-08,30.21,38.30999999999997
92338537,2023-02-13,262.4,300.7099999999999
92338537,2023-02-13,-22.49,278.2199999999999
92340721,2023-01-31,,844.79
92340721,2023-02-05,1168.4,2013.19
92340721,2023-02-06,-163.65,1849.54
92340721,2023-02-07,744.0,2593.54
92340721,2023-02-07,34.65,2628.19
92340721,2023-02-08,110.64,2738.83
92340721,2023-02-11,-58.37,2680.46
92340721,2023-02-11,-187.8,2492.66
92340721,2023-02-12,-112.23,2380.43
92376825,2023-01-31,,323.68
92376825,2023-02-01,158.59,482.27
92376825,2023-02-04,100.39,582.66
92376825,2023-02-05,197.01,779.6700000000001
92376825,2023-02-10,145.53,925.2
92376825,2023-02-11,1214.6,2139.8
92376825,2023-02-12,120.9,2260.7
92376825,2023-02-13,103.99,2364.69
92390334,2023-01-31,,602.62
92390334,2023-02-01,-136.22,466.4
92390334,2023-02-04,-68.87,397.53
92423759,2023-01-31,,475.1
92423759,2023-02-04,131.28,606.38
92423759,2023-02-04,-664.6,-58.22000000000003
92423759,2023-02-06,90.64,32.41999999999997
92437489,2023-01-31,,24.19
92437489,2023-02-04,-40.15,-15.959999999999997
92437489,2023-02-06,176.4,160.44
92437489,2023-02-10,-73.65,86.78999999999999
92437489,2023-02-10,-89.99,-3.200000000000003
92551293,2023-01-31,,252.3
92551293,2023-02-03,55.02,307.32
92551293,2023-02-13,-122.87,184.45000000000002
92563438,2023-01-31,,965.81
92563438,2023-02-01,107.56,1073.37
92563438,2023-02-01,-164.94,908.43
92563438,2023-02-04,139.7,1048.1299999999999
92563438,2023-02-09,-99.18,948.9499999999999
92563438,2023-02-10,-118.13,830.8199999999999
92563438,2023-02-13,-76.58,754.2399999999999
92563438,2023-02-14,-66.88,687.3599999999999
92684055,2023-01-31,,430.86
92684055,2023-02-03,-165.51,265.35
92684055,2023-02-11,121.16,386.51
92684055,2023-02-11,59.3,445.81
92684055,2023-02-13,-63.47,382.34000000000003
92750088,2023-01-31,,560.4
92750088,2023-02-01,-1069.7,-509.30000000000007
92750088,2023-02-04,199.36,-309.94000000000005
92750088,2023-02-05,149.93,-160.01000000000005
92750088,2023-02-06,66.17,-93.84000000000005
92750088,2023-02-07,104.75,10.909999999999954
92770567,2023-01-31,,949.66
92770567,2023-02-01,-120.09,829.5699999999999
92770567,2023-02-04,-68.76,760.81
92770567,2023-02-05,-39.31,721.5
92770567,2023-02-06,-162.2,559.3
92770567,2023-02-07,135.62,694.92
92770567,2023-02-07,-102.52,592.4
92770567,2023-02-13,136.98,729.3799999999999
92770567,2023-02-13,-33.75,695.6299999999999
92770567,2023-02-13,-144.25,551.3799999999999
92840827,2023-01-31,,403.77
92840827,2023-02-03,106.35,510.12
92840827,2023-02-10,82.0,592.12
92840827,2023-02-13,-78.01,514.11
92840827,2023-02-13,-157.41,356.7
92872571,2023-01-31,,933.03
92872571,2023-02-01,96.06,1029.09
92872571,2023-02-05,89.62,1118.71
92872571,2023-02-09,-50.78,1067.93
92872571,2023-02-12,233.91,1301.84
92872571,2023-02-14,124.26,1426.1
92898446,2023-01-31,,64.49
92898446,2023-02-07,184.29,248.77999999999997
92898446,2023-02-07,41.35,290.13
92898446,2023-02-07,1.77,291.9
92898446,2023-02-08,-46.43,245.47
92898446,2023-02-09,6.95,252.42000000000002
92898446,2023-02-09,-132.58,119.84
92898446,2023-02-12,81.83,201.67000000000002
92910876,2023-01-31,,643.19
92910876,2023-02-04,-8.85,634.34
92910876,2023-02-05,-59.2,575.1400000000001
92910876,2023-02-07,173.79,748.9300000000001
92910876,2023-02-11,-85.36,663.57
92910876,2023-02-14,100.7,764.27
92910876,2023-02-14,-86.73,677.5400000000001
92920645,2023-01-31,,644.88
92920645,2023-02-10,-35.64,609.24
92920645,2023-02-12,-157.87,451.37
92931020,2023-01-31,,754.11
92931020,2023-02-02,-153.04,601.07
92931020,2023-02-04,-34.82,566.25
92931020,2023-02-05,-815.7,-249.45000000000005
92931020,2023-02-06,48.31,-201.14000000000004
92931020,2023-02-09,73.42,-127.72000000000004
92931020,2023-02-10,136.1,8.379999999999953
92931020,2023-02-11,-1742.7,-1734.3200000000002
92931020,2023-02-12,-120.86,-1855.18
92931020,2023-02-13,-77.95,-1933.13
92943637,2023-01-31,,28.23
92943637,2023-02-02,-140.57,-112.33999999999999
92943637,2023-02-03,88.94,-23.39999999999999
92943637,2023-02-05,-76.04,-99.44
92943637,2023-02-08,-76.65,-176.09
92943637,2023-02-10,-110.9,-286.99
92944470,2023-01-31,,445.48
92944470,2023-02-01,152.59,598.07
92944470,2023-02-06,100.9,698.97
92944470,2023-02-10,-103.91,595.0600000000001
92944470,2023-02-12,110.14,705.2
92963966,2023-01-31,,983.65
92963966,2023-02-01,3.04,986.6899999999999
92963966,2023-02-06,90.05,1076.74
93009261,2023-01-31,,675.04
93009261,2023-02-02,100.36,775.4
93009261,2023-02-05,119.42,894.8199999999999
93009261,2023-02-05,65.1,959.92
93009261,2023-02-06,1695.0,2654.92
93009261,2023-02-07,-108.88,2546.04
93009261,2023-02-08,1169.6,3715.64
93009261,2023-02-09,-76.74,3638.9
93009261,2023-02-09,-97.8,3541.1
93009261,2023-02-10,147.51,3688.6099999999997
93009261,2023-02-10,93.3,3781.91
93009261,2023-02-10,-213.83,3568.08
93009261,2023-02-13,125.85,3693.93
93039862,2023-01-31,,806.99
93039862,2023-02-02,61.2,868.19
93039862,2023-02-03,27.83,896.02
93039862,2023-02-07,-66.88,829.14
93039862,2023-02-09,-132.48,696.6600000000001
93039862,2023-02-10,118.13,814.79
93039862,2023-02-14,82.7,897.49
93076057,2023-01-31,,218.56
93076057,2023-02-02,143.82,362.38
93076057,2023-02-04,87.35,449.73
93128216,2023-01-31,,834.73
93128216,2023-02-03,-10.64,824.09
93128216,2023-02-03,-144.61,679.48
93128216,2023-02-10,-44.74,634.74
93128216,2023-02-11,168.92,803.66
93128216,2023-02-14,-136.93,666.73
93147630,2023-01-31,,403.93
93147630,2023-02-07,148.81,552.74
93147630,2023-02-11,-116.92,435.82
93147630,2023-02-13,130.18,566.0
93147630,2023-02-13,-136.72,429.28
93192347,2023-01-31,,298.01
93192347,2023-02-01,-1277.2,-979.19
93192347,2023-02-04,158.04,-821.1500000000001
93192347,2023-02-04,-126.02,-947.1700000000001
93192347,2023-02-05,51.72,-895.45
93192347,2023-02-08,92.59,-802.86
93192347,2023-02-09,1325.7,522.84
93192347,2023-02-12,-2147.9,-1625.06
93192347,2023-02-14,-171.25,-1796.31
93192347,2023-02-14,-626.8,-2423.1099999999997
93248179,2023-01-31,,376.57
93248179,2023-02-01,-27.36,349.21
93248179,2023-02-01,-130.11,219.09999999999997
93248179,2023-02-04,182.66,401.76
93306742,2023-01-31,,388.54
93306742,2023-02-11,181.51,570.05
93306742,2023-02-13,61.83,631.88
93306742,2023-02-13,43.87,675.75
93325549,2023-01-31,,161.45
93325549,2023-02-01,177.63,339.08
93325549,2023-02-05,790.5,1129.58
93325549,2023-02-08,168.29,1297.87
93325549,2023-02-10,106.29,1404.1599999999999
93325549,2023-02-11,-68.2,1335.96
93325549,2023-02-14,79.28,1415.24
93346040,2023-01-31,,816.07
93346040,2023-02-01,-69.18,746.8900000000001
93346040,2023-02-06,-12.77,734.12
93346040,2023-02-07,10.31,744.4300000000001
93346040,2023-02-07,-135.7,608.73
93346040,2023-02-07,-814.4,-205.66999999999996
93346040,2023-02-08,153.79,-51.87999999999997
93346040,2023-02-09,118.46,66.58000000000003
93346040,2023-02-10,118.13,184.71000000000004
93349543,2023-01-31,,329.45
93349543,2023-02-01,-122.63,206.82
93349543,2023-02-03,-103.43,103.38999999999999
93349543,2023-02-04,-118.6,-15.210000000000008
93349543,2023-02-05,66.8,51.58999999999999
93349543,2023-02-05,-86.14,-34.55000000000001
93355755,2023-01-31,,753.84
93355755,2023-02-03,-49.54,704.3000000000001
93355755,2023-02-09,104.28,808.58
93355755,2023-02-10,-11.73,796.85
93388304,2023-01-31,,73.0
93388304,2023-02-04,162.79,235.79
93388304,2023-02-04,66.05,301.84
93388304,2023-02-08,38.91,340.75
93388304,2023-02-09,157.3,498.05
93388304,2023-02-11,-3.02,495.03000000000003
93388304,2023-02-13,142.04,637.0699999999999
93409343,2023-01-31,,748.45
93409343,2023-02-01,830.7,1579.15
93409343,2023-02-05,-81.2,1497.95
93409343,2023-02-06,-66.17,1431.7800000000002
93409343,2023-02-08,94.16,1525.94
93409343,2023-02-12,-110.2,1415.74
93429066,2023-01-31,,652.04
93429066,2023-02-04,-146.82,505.21999999999997
93429066,2023-02-05,131.36,636.5799999999999
93429066,2023-02-05,-149.41,487.16999999999996
93429066,2023-02-12,-96.27,390.9
93443317,2023-01-31,,305.29
93443317,2023-02-01,124.69,429.98
93443317,2023-02-02,94.47,524.45
93443317,2023-02-03,-141.16,383.29
93443317,2023-02-04,87.13,470.42
93446276,2023-01-31,,184.74
93446276,2023-02-01,187.15,371.89
93446276,2023-02-01,89.8,461.69
93446276,2023-02-01,-142.15,319.54
93446276,2023-02-02,701.1,1020.6400000000001
93446276,2023-02-02,162.35,1182.99
93446276,2023-02-02,-95.1,1087.8899999999999
93446276,2023-02-05,-106.71,981.18
93446276,2023-02-07,-141.05,840.13
93446276,2023-02-09,1679.2,2519.33
93446276,2023-02-10,154.12,2673.4500000000003
93529019,2023-01-31,,463.32
93529019,2023-02-04,157.05,620.37
93529019,2023-02-05,94.84,715.21
93529019,2023-02-06,160.08,875.29
93529019,2023-02-06,65.08,940.37
93529019,2023-02-07,184.95,1125.32
93529019,2023-02-08,-59.4,1065.92
93529019,2023-02-09,-111.83,954.09
93529019,2023-02-10,-82.73,871.36
93529019,2023-02-11,1507.4,2378.76
93529019,2023-02-14,-157.14,2221.6200000000003
93559470,2023-01-31,,210.7
93559470,2023-02-01,-126.64,84.05999999999999
93559470,2023-02-05,64.51,148.57
93559470,2023-02-05,-749.9,-601.3299999999999
93559470,2023-02-08,162.59,-438.74
93559470,2023-02-08,-107.7,-546.44
93559470,2023-02-09,-150.22,-696.6600000000001
93559470,2023-02-10,73.99,-622.6700000000001
93559470,2023-02-10,-86.61,-709.28
93564856,2023-01-31,,234.66
93564856,2023-02-01,117.24,351.9
93564856,2023-02-06,93.76,445.65999999999997
93564856,2023-02-09,97.55,543.21
93564856,2023-02-10,67.2,610.41
93564856,2023-02-11,119.87,730.28
93564856,2023-02-12,1690.9,2421.1800000000003
93564856,2023-02-14,-96.41,2324.77
93569124,2023-01-31,,221.11
93569124,2023-02-10,156.63,377.74
93569124,2023-02-11,3.02,380.76
93569124,2023-02-14,-80.98,299.78
93624474,2023-01-31,,622.14
93624474,2023-02-02,114.87,737.01
93624474,2023-02-03,85.3,822.31
93624474,2023-02-04,80.51,902.8199999999999
93624474,2023-02-04,-31.94,870.88
93624474,2023-02-09,-940.9,-70.01999999999998
93624474,2023-02-10,-57.04,-127.05999999999997
93624474,2023-02-11,1058.7,931.6400000000001
93624474,2023-02-14,93.52,1025.16
93630048,2023-01-31,,317.95
93630048,2023-02-02,35.9,353.84999999999997
93630048,2023-02-03,-56.07,297.78
93630048,2023-02-03,-61.29,236.48999999999998
93630048,2023-02-14,34.96,271.45
93630048,2023-02-14,-66.36,205.08999999999997
93707181,2023-01-31,,321.91
93707181,2023-02-01,99.63,421.54
93707181,2023-02-03,144.82,566.36
93707181,2023-02-05,87.06,653.4200000000001
93745446,2023-01-31,,574.89
93745446,2023-02-02,787.6,1362.49
93745446,2023-02-05,177.67,1540.16
93745446,2023-02-08,136.68,1676.84
93745446,2023-02-09,50.28,1727.12
93745446,2023-02-10,-1275.3,451.82000000000016
93745446,2023-02-12,94.0,545.8200000000002
93745446,2023-02-12,-64.01,481.8100000000002
93745446,2023-02-12,-91.07,390.7400000000002
93745446,2023-02-13,-185.27,205.47000000000014
93747938,2023-01-31,,724.31
93747938,2023-02-07,-1076.8,-352.49
93747938,2023-02-08,55.57,-296.92
93747938,2023-02-09,-158.5,-455.42
93747938,2023-02-10,-59.31,-514.73
93840154,2023-01-31,,159.7
93840154,2023-02-05,-94.38,65.32
93840154,2023-02-08,114.36,179.68
93840154,2023-02-10,-90.78,88.89999999999999
93840154,2023-02-14,99.95,188.85
93840154,2023-02-14,-22.59,166.26
93932516,2023-01-31,,575.82
93932516,2023-02-02,-110.52,465.30000000000007
93932516,2023-02-05,-859.9,-394.5999999999999
93932516,2023-02-07,132.98,-261.6199999999999
93932516,2023-02-07,-36.15,-297.7699999999999
93932516,2023-02-08,217.58,-80.18999999999991
93932516,2023-02-08,-15.71,-95.89999999999992
93932516,2023-02-09,105.71,9.810000000000088
93932516,2023-02-11,-62.36,-52.54999999999991
93932516,2023-02-13,-153.14,-205.68999999999988
93981472,2023-01-31,,175.68
93981472,2023-02-02,1298.8,1474.48
93981472,2023-02-05,178.08,1652.56
93981472,2023-02-08,114.16,1766.72
93981472,2023-02-08,-597.4,1169.3200000000002
93981472,2023-02-10,131.62,1300.94
93981472,2023-02-10,108.85,1409.79
93981472,2023-02-10,-82.23,1327.56
93981472,2023-02-12,-190.17,1137.39
93981472,2023-02-13,-104.7,1032.69
93981472,2023-02-14,-135.14,897.5500000000001
94044891,2023-01-31,,367.77
94044891,2023-02-03,123.6,491.37
94044891,2023-02-05,-102.47,388.9
94044891,2023-02-06,57.47,446.37
94044891,2023-02-13,-112.88,333.49
94060198,2023-01-31,,309.9
94060198,2023-02-01,-1663.4,-1353.5
94060198,2023-02-02,-166.1,-1519.6
94060198,2023-02-03,-103.32,-1622.92
94060198,2023-02-05,1317.7,-305.22
94060198,2023-02-09,-82.05,-387.27000000000004
94060198,2023-02-10,145.86,-241.41000000000003
94060198,2023-02-10,59.66,-181.75000000000003
94060198,2023-02-13,47.89,-133.86
94082779,2023-01-31,,49.87
94082779,2023-02-03,-76.42,-26.550000000000004
94082779,2023-02-06,89.28,62.73
94082779,2023-02-13,127.51,190.24
94096082,2023-01-31,,342.2
94096082,2023-02-05,159.46,501.65999999999997
94096082,2023-02-09,-134.28,367.38
94096082,2023-02-13,445.8,813.1800000000001
94106013,2023-01-31,,844.86
94106013,2023-02-04,87.65,932.51
94106013,2023-02-04,58.55,991.0600000000001
94106013,2023-02-07,119.45,1110.51
94106013,2023-02-12,-94.08,1016.4300000000001
94106013,2023-02-14,148.07,1164.5
94163785,2023-01-31,,953.91
94163785,2023-02-03,886.3,1840.21
94163785,2023-02-04,-100.25,1739.96
94163785,2023-02-06,-115.81,1624.1499999999999
94163785,2023-02-07,-118.34,1505.81
94163785,2023-02-12,-100.49,1405.32
94163785,2023-02-14,-166.87,1238.4499999999998
94171142,2023-01-31,,261.94
94171142,2023-02-01,-123.08,138.86
94171142,2023-02-02,148.35,287.21
94171142,2023-02-02,-133.09,154.11999999999998
94171142,2023-02-08,-522.3,-368.17999999999995
94171142,2023-02-09,-65.15,-433.3299999999999
94171142,2023-02-11,17.89,-415.43999999999994
94171142,2023-02-11,-149.19,-564.6299999999999
94171142,2023-02-14,-483.2,-1047.83
94200289,2023-01-31,,207.5
94200289,2023-02-05,-27.36,180.14
94200289,2023-02-05,-123.78,56.36
94200289,2023-02-06,178.95,235.31
94200289,2023-02-06,-15.22,220.09
94200289,2023-02-07,-70.76,149.32999999999998
94200289,2023-02-12,153.75,303.08
94200289,2023-02-14,-131.36,171.71999999999997
94208888,2023-01-31,,97.84
94208888,2023-02-03,-164.94,-67.1
94208888,2023-02-04,109.5,42.400000000000006
94208888,2023-02-11,-1944.9,-1902.5
94208888,2023-02-12,-109.26,-2011.76
94228831,2023-01-31,,277.02
94228831,2023-02-02,140.61,417.63
94228831,2023-02-03,-131.74,285.89
94228831,2023-02-06,109.48,395.37
94228831,2023-02-06,-110.54,284.83
94228831,2023-02-12,176.03,460.86
94247629,2023-01-31,,308.63
94247629,2023-02-04,39.76,348.39
94247629,2023-02-05,105.91,454.29999999999995
94247629,2023-02-07,-1738.7,-1284.4
94247629,2023-02-12,110.2,-1174.2
94331180,2023-01-31,,89.31
94331180,2023-02-01,-54.98,34.330000000000005
94331180,2023-02-07,101.44,135.77
94331180,2023-02-11,-105.42,30.35000000000001
94331180,2023-02-13,-70.85,-40.499999999999986
94342965,2023-01-31,,282.51
